session_id,user_id,session_start,session_date,channel,campaign,device,country,browser,is_new_user,page_views,duration_seconds,bounced,converted,session_cost_usd
S0000223,U014216,2025-01-01 22:15:17,2025-01-01,Paid Search,shoes_generic,desktop,UK,Chrome,False,1,126,True,False,2.18
S0000224,U004877,2025-01-01 17:35:59,2025-01-01,Social,tiktok_brand,desktop,USA,Chrome,False,2,138,False,False,0.28
S0000225,U004716,2025-01-01 20:49:51,2025-01-01,Social,fb_retargeting,mobile,Canada,Firefox,True,2,72,False,False,0.37
S0000226,U004713,2025-01-01 16:13:12,2025-01-01,Organic Search,,tablet,UK,Safari,False,1,281,True,False,0.0
S0000227,U004443,2025-01-01 13:15:03,2025-01-01,Social,ig_lookalike,mobile,UK,Safari,False,1,10,True,False,0.54
S0000228,U010453,2025-01-01 12:08:00,2025-01-01,Organic Search,,mobile,USA,Safari,True,1,128,True,False,0.0
S0000229,U002588,2025-01-01 11:18:20,2025-01-01,Referral,,desktop,USA,Chrome,True,1,12,True,False,0.0
S0000230,U000970,2025-01-01 19:59:02,2025-01-01,Organic Search,,mobile,USA,Safari,False,3,148,False,False,0.0
S0000231,U002869,2025-01-01 12:50:31,2025-01-01,Email,win_back,tablet,France,Firefox,True,1,149,True,False,0.0
S0000232,U014365,2025-01-01 16:29:41,2025-01-01,Organic Search,,mobile,Italy,Chrome,True,2,20,False,False,0.0
S0000233,U008093,2025-01-01 11:21:10,2025-01-01,Organic Search,,mobile,France,Firefox,False,1,62,True,False,0.0
S0000234,U010622,2025-01-01 06:48:12,2025-01-01,Organic Search,,desktop,Germany,Safari,True,1,45,True,False,0.0
S0000235,U014028,2025-01-01 14:06:11,2025-01-01,Direct,,mobile,France,Chrome,False,4,78,False,False,0.0
S0000236,U007823,2025-01-01 07:21:19,2025-01-01,Organic Search,,mobile,France,Safari,True,2,129,False,False,0.0
S0000237,U009387,2025-01-01 04:19:10,2025-01-01,Paid Search,running_keywords,desktop,France,Chrome,True,6,98,False,False,2.24
S0000238,U011310,2025-01-01 16:08:30,2025-01-01,Referral,,mobile,UK,Chrome,True,4,39,False,False,0.0
S0000239,U012251,2025-01-01 18:51:42,2025-01-01,Direct,,desktop,Italy,Safari,False,1,163,True,False,0.0
S0000240,U012483,2025-01-01 12:45:23,2025-01-01,Social,fb_retargeting,desktop,France,Chrome,True,2,201,False,False,0.95
S0000241,U001012,2025-01-01 06:54:33,2025-01-01,Referral,,mobile,USA,Chrome,False,1,39,True,False,0.0
S0000242,U011146,2025-01-01 09:29:08,2025-01-01,Paid Search,competitor,mobile,USA,Firefox,True,9,48,False,False,0.82
S0000243,U009240,2025-01-01 17:52:00,2025-01-01,Direct,,desktop,Germany,Chrome,True,4,825,False,False,0.0
S0000244,U009476,2025-01-01 09:57:04,2025-01-01,Direct,,desktop,USA,Chrome,True,22,139,False,False,0.0
S0000245,U007735,2025-01-01 15:41:26,2025-01-01,Direct,,desktop,Germany,Samsung Internet,True,1,98,True,False,0.0
S0000246,U014604,2025-01-01 10:42:55,2025-01-01,Email,win_back,desktop,France,Safari,True,2,175,False,False,0.0
S0000247,U001944,2025-01-01 16:00:48,2025-01-01,Direct,,mobile,Germany,Chrome,True,5,17,False,True,0.0
S0000248,U004889,2025-01-01 23:29:22,2025-01-01,Social,ig_lookalike,mobile,France,Chrome,True,1,29,True,False,0.8
S0000249,U014340,2025-01-01 12:56:56,2025-01-01,Organic Search,,desktop,USA,Safari,False,3,221,False,True,0.0
S0000250,U003377,2025-01-01 12:15:47,2025-01-01,Paid Search,competitor,mobile,UK,Edge,True,1,76,True,False,2.32
S0000251,U003840,2025-01-01 09:14:52,2025-01-01,Social,tiktok_brand,desktop,France,Samsung Internet,True,2,270,False,False,0.93
S0000252,U009462,2025-01-01 20:42:33,2025-01-01,Social,tiktok_brand,mobile,France,Chrome,False,1,150,True,False,1.17
S0000253,U004509,2025-01-01 09:27:35,2025-01-01,Referral,,desktop,Italy,Safari,True,4,11,False,False,0.0
S0000254,U005643,2025-01-01 12:09:19,2025-01-01,Social,fb_prospecting,desktop,France,Chrome,False,1,89,True,False,0.81
S0000255,U003949,2025-01-01 08:35:26,2025-01-01,Organic Search,,desktop,Spain,Edge,False,1,20,True,False,0.0
S0000256,U009131,2025-01-01 08:28:54,2025-01-01,Direct,,mobile,France,Chrome,True,14,279,False,False,0.0
S0000257,U008776,2025-01-01 09:55:04,2025-01-01,Organic Search,,mobile,UK,Safari,False,1,85,True,False,0.0
S0000258,U012480,2025-01-01 18:19:58,2025-01-01,Social,ig_lookalike,mobile,France,Edge,False,1,17,True,False,0.84
S0000259,U012149,2025-01-01 16:13:25,2025-01-01,Display,programmatic,mobile,France,Safari,True,1,158,True,False,0.35
S0000260,U005270,2025-01-01 18:32:56,2025-01-01,Direct,,mobile,France,Chrome,False,3,289,False,False,0.0
S0000261,U001616,2025-01-01 09:20:26,2025-01-01,Social,ig_lookalike,desktop,France,Chrome,False,1,87,True,False,1.14
S0000262,U012145,2025-01-01 05:09:12,2025-01-01,Organic Search,,tablet,USA,Chrome,True,1,90,True,False,0.0
S0000263,U006224,2025-01-01 20:48:52,2025-01-01,Organic Search,,mobile,Belgium,Chrome,False,1,43,True,False,0.0
S0000264,U011855,2025-01-01 23:46:34,2025-01-01,Direct,,mobile,Germany,Chrome,False,13,128,False,False,0.0
S0000265,U014572,2025-01-01 21:52:42,2025-01-01,Paid Search,brand_search,mobile,France,Firefox,True,2,69,False,False,1.45
S0000266,U006757,2025-01-01 15:29:23,2025-01-01,Paid Search,competitor,mobile,France,Chrome,True,1,188,True,False,1.08
S0000267,U010802,2025-01-01 16:17:34,2025-01-01,Organic Search,,mobile,France,Chrome,True,1,101,True,False,0.0
S0000268,U000281,2025-01-01 19:58:06,2025-01-01,Social,ig_lookalike,mobile,Italy,Chrome,True,1,39,True,False,1.05
S0000269,U003145,2025-01-01 21:25:29,2025-01-01,Organic Search,,mobile,Germany,Chrome,False,2,74,False,False,0.0
S0000270,U011424,2025-01-01 04:48:02,2025-01-01,Social,fb_prospecting,desktop,UK,Firefox,True,6,225,False,False,0.88
S0000271,U006180,2025-01-01 11:27:41,2025-01-01,Organic Search,,mobile,France,Chrome,False,2,202,False,False,0.0
S0000272,U009271,2025-01-01 15:57:55,2025-01-01,Display,programmatic,desktop,Italy,Chrome,False,18,209,False,False,0.25
S0000273,U007791,2025-01-01 17:42:02,2025-01-01,Referral,,desktop,France,Chrome,True,5,73,False,False,0.0
S0000274,U013934,2025-01-01 11:25:59,2025-01-01,Display,display_retarget,mobile,Germany,Safari,True,2,131,False,False,0.2
S0000275,U009240,2025-01-01 18:48:47,2025-01-01,Email,weekly_newsletter,mobile,Italy,Chrome,True,1,209,True,False,0.0
S0000276,U008205,2025-01-01 00:38:49,2025-01-01,Direct,,mobile,France,Chrome,False,1,38,True,False,0.0
S0000277,U009759,2025-01-01 11:31:14,2025-01-01,Social,fb_prospecting,mobile,France,Samsung Internet,True,1,9,True,False,0.6
S0000278,U007076,2025-01-01 09:15:45,2025-01-01,Paid Search,running_keywords,mobile,Germany,Chrome,True,1,271,True,False,1.4
S0000279,U002527,2025-01-01 11:05:00,2025-01-01,Social,fb_prospecting,mobile,France,Chrome,True,4,178,False,False,0.71
S0000280,U005897,2025-01-01 04:32:26,2025-01-01,Organic Search,,mobile,USA,Safari,False,1,14,True,False,0.0
S0000281,U001469,2025-01-01 13:18:26,2025-01-01,Organic Search,,mobile,France,Chrome,True,2,9,False,False,0.0
S0000282,U001388,2025-01-02 18:43:24,2025-01-02,Paid Search,running_keywords,tablet,France,Chrome,False,3,175,False,False,2.35
S0000283,U004934,2025-01-02 06:50:04,2025-01-02,Organic Search,,mobile,France,Chrome,True,6,101,False,False,0.0
S0000284,U004041,2025-01-02 07:00:25,2025-01-02,Direct,,mobile,USA,Chrome,False,2,58,False,False,0.0
S0000285,U010162,2025-01-02 18:41:38,2025-01-02,Email,win_back,mobile,USA,Firefox,True,3,52,False,False,0.0
S0000286,U009884,2025-01-02 14:18:47,2025-01-02,Organic Search,,mobile,Belgium,Samsung Internet,False,3,42,False,False,0.0
S0000287,U008045,2025-01-02 09:23:07,2025-01-02,Social,ig_lookalike,mobile,France,Firefox,False,2,10,False,False,0.75
S0000288,U009704,2025-01-02 16:45:13,2025-01-02,Organic Search,,desktop,France,Safari,False,1,136,True,False,0.0
S0000289,U004774,2025-01-02 18:08:40,2025-01-02,Organic Search,,desktop,Germany,Safari,False,1,104,True,False,0.0
S0000290,U004140,2025-01-02 14:30:37,2025-01-02,Social,fb_prospecting,desktop,France,Samsung Internet,False,4,60,False,False,0.47
S0000291,U008908,2025-01-02 09:58:05,2025-01-02,Display,display_retarget,desktop,Spain,Safari,True,2,232,False,False,0.17
S0000292,U010775,2025-01-02 09:41:25,2025-01-02,Organic Search,,mobile,USA,Safari,False,3,58,False,False,0.0
S0000293,U005433,2025-01-02 18:33:35,2025-01-02,Direct,,mobile,France,Chrome,False,2,71,False,False,0.0
S0000294,U009425,2025-01-02 12:09:22,2025-01-02,Direct,,mobile,UK,Safari,True,3,156,False,False,0.0
S0000295,U007910,2025-01-02 17:09:22,2025-01-02,Direct,,tablet,France,Edge,True,7,129,False,False,0.0
S0000296,U007461,2025-01-02 15:28:20,2025-01-02,Direct,,mobile,France,Safari,False,3,114,False,False,0.0
S0000297,U000733,2025-01-02 09:10:59,2025-01-02,Organic Search,,desktop,UK,Safari,False,1,85,True,False,0.0
S0000298,U003997,2025-01-02 08:51:25,2025-01-02,Paid Search,shoes_generic,mobile,USA,Chrome,True,2,459,False,False,1.33
S0000299,U010494,2025-01-02 16:27:24,2025-01-02,Direct,,desktop,Italy,Chrome,False,4,187,False,True,0.0
S0000300,U003520,2025-01-02 10:55:34,2025-01-02,Social,tiktok_brand,desktop,France,Chrome,True,1,54,True,False,1.1
S0000301,U003229,2025-01-02 09:38:24,2025-01-02,Organic Search,,desktop,USA,Safari,True,1,47,True,False,0.0
S0000302,U009618,2025-01-02 13:51:19,2025-01-02,Direct,,mobile,France,Safari,True,1,39,True,False,0.0
S0000303,U009670,2025-01-02 09:44:09,2025-01-02,Organic Search,,mobile,France,Chrome,True,1,105,True,False,0.0
S0000304,U006853,2025-01-02 11:58:41,2025-01-02,Paid Search,shoes_generic,mobile,USA,Chrome,False,1,157,True,False,2.49
S0000305,U009092,2025-01-02 15:55:22,2025-01-02,Organic Search,,mobile,Spain,Safari,True,2,61,False,False,0.0
S0000306,U007940,2025-01-02 14:43:31,2025-01-02,Email,post_purchase,tablet,USA,Chrome,True,12,453,False,False,0.0
S0000307,U008007,2025-01-02 16:14:34,2025-01-02,Paid Search,competitor,desktop,France,Chrome,True,1,34,True,False,2.0
S0000308,U009268,2025-01-02 11:49:34,2025-01-02,Social,tiktok_brand,mobile,France,Chrome,False,2,85,False,False,1.13
S0000309,U008881,2025-01-02 09:06:47,2025-01-02,Organic Search,,desktop,USA,Samsung Internet,False,1,99,True,False,0.0
S0000310,U012311,2025-01-02 13:05:28,2025-01-02,Email,weekly_newsletter,mobile,France,Firefox,True,3,221,False,False,0.0
S0000311,U012708,2025-01-02 17:39:40,2025-01-02,Organic Search,,desktop,UK,Firefox,False,1,143,True,False,0.0
S0000312,U010096,2025-01-02 05:17:38,2025-01-02,Organic Search,,mobile,France,Chrome,True,1,130,True,False,0.0
S0000313,U005303,2025-01-02 11:57:43,2025-01-02,Organic Search,,mobile,Belgium,Chrome,False,1,85,True,False,0.0
S0000314,U002222,2025-01-02 11:08:44,2025-01-02,Social,ig_lookalike,desktop,Canada,Firefox,False,1,168,True,False,0.74
S0000315,U002397,2025-01-02 20:36:40,2025-01-02,Email,post_purchase,desktop,UK,Chrome,False,2,159,False,False,0.0
S0000316,U006147,2025-01-02 19:17:44,2025-01-02,Paid Search,running_keywords,desktop,France,Chrome,True,5,85,False,False,2.07
S0000317,U007450,2025-01-02 10:46:29,2025-01-02,Direct,,mobile,Germany,Safari,False,1,41,True,False,0.0
S0000318,U011425,2025-01-02 11:13:31,2025-01-02,Organic Search,,mobile,France,Chrome,True,9,56,False,False,0.0
S0000319,U013572,2025-01-02 18:57:43,2025-01-02,Paid Search,brand_search,mobile,Spain,Firefox,True,1,432,True,False,0.81
S0000320,U001632,2025-01-02 13:29:00,2025-01-02,Email,post_purchase,mobile,Italy,Chrome,False,2,99,False,False,0.0
S0000321,U003315,2025-01-02 11:56:17,2025-01-02,Referral,,desktop,France,Edge,False,1,98,True,False,0.0
S0000322,U005906,2025-01-02 12:19:46,2025-01-02,Direct,,desktop,France,Chrome,True,1,220,True,False,0.0
S0000323,U003837,2025-01-02 12:37:14,2025-01-02,Organic Search,,mobile,France,Chrome,True,1,18,True,False,0.0
S0000324,U007292,2025-01-02 15:08:30,2025-01-02,Social,fb_prospecting,desktop,Canada,Chrome,True,1,155,True,False,0.99
S0000325,U001464,2025-01-02 12:49:52,2025-01-02,Organic Search,,mobile,Italy,Chrome,False,1,44,True,False,0.0
S0000326,U002182,2025-01-02 10:10:28,2025-01-02,Social,ig_lookalike,mobile,USA,Safari,False,1,52,True,False,0.31
S0000327,U010291,2025-01-02 13:57:06,2025-01-02,Referral,,mobile,USA,Chrome,False,14,115,False,False,0.0
S0000328,U002018,2025-01-02 15:17:41,2025-01-02,Direct,,tablet,France,Chrome,False,2,335,False,False,0.0
S0000329,U009067,2025-01-02 08:54:42,2025-01-02,Social,ig_lookalike,mobile,Belgium,Chrome,False,5,15,False,False,0.64
S0000330,U008483,2025-01-02 18:50:15,2025-01-02,Organic Search,,mobile,UK,Firefox,False,3,63,False,False,0.0
S0000331,U001848,2025-01-02 01:23:59,2025-01-02,Paid Search,competitor,mobile,Italy,Chrome,True,1,53,True,False,2.01
S0000332,U014104,2025-01-02 08:49:04,2025-01-02,Direct,,mobile,France,Chrome,False,3,125,False,True,0.0
S0000333,U001107,2025-01-02 01:18:40,2025-01-02,Organic Search,,tablet,Belgium,Chrome,True,1,92,True,False,0.0
S0000334,U012569,2025-01-02 13:17:05,2025-01-02,Social,ig_lookalike,mobile,USA,Safari,True,1,129,True,False,0.34
S0000335,U013240,2025-01-02 13:41:04,2025-01-02,Direct,,mobile,Germany,Safari,True,1,280,True,False,0.0
S0000336,U007168,2025-01-02 11:29:39,2025-01-02,Email,win_back,mobile,France,Chrome,False,2,59,False,False,0.0
S0000337,U010914,2025-01-02 17:10:31,2025-01-02,Social,tiktok_brand,mobile,Germany,Safari,False,5,195,False,False,0.49
S0000338,U002736,2025-01-02 18:57:01,2025-01-02,Social,fb_prospecting,desktop,Germany,Chrome,True,1,26,True,False,0.69
S0000339,U004457,2025-01-02 15:32:23,2025-01-02,Organic Search,,tablet,UK,Chrome,True,2,119,False,False,0.0
S0000340,U014080,2025-01-02 06:46:07,2025-01-02,Direct,,mobile,France,Safari,False,2,223,False,False,0.0
S0000341,U008337,2025-01-02 17:58:09,2025-01-02,Email,weekly_newsletter,mobile,France,Chrome,True,2,105,False,False,0.0
S0000342,U009059,2025-01-02 16:58:46,2025-01-02,Social,fb_retargeting,desktop,France,Chrome,False,1,101,True,False,0.26
S0000343,U009365,2025-01-02 21:02:25,2025-01-02,Direct,,desktop,France,Firefox,True,5,41,False,False,0.0
S0000344,U007621,2025-01-02 17:23:12,2025-01-02,Social,tiktok_brand,mobile,France,Chrome,False,2,27,False,False,0.42
S0000345,U012118,2025-01-02 07:12:46,2025-01-02,Direct,,mobile,USA,Firefox,False,4,64,False,False,0.0
S0000346,U012460,2025-01-02 06:40:53,2025-01-02,Organic Search,,tablet,France,Chrome,False,8,191,False,False,0.0
S0000347,U000158,2025-01-02 17:06:13,2025-01-02,Organic Search,,desktop,Spain,Safari,False,2,21,False,False,0.0
S0000348,U003903,2025-01-02 14:02:58,2025-01-02,Display,programmatic,tablet,France,Chrome,True,3,56,False,False,0.24
S0000349,U006768,2025-01-02 05:08:40,2025-01-02,Direct,,tablet,France,Chrome,False,13,86,False,False,0.0
S0000350,U001227,2025-01-02 14:54:20,2025-01-02,Organic Search,,desktop,France,Chrome,False,2,198,False,False,0.0
S0000351,U006439,2025-01-02 18:12:08,2025-01-02,Social,fb_retargeting,mobile,France,Chrome,False,2,55,False,False,0.46
S0000352,U002547,2025-01-02 11:49:13,2025-01-02,Direct,,mobile,France,Chrome,True,2,61,False,False,0.0
S0000353,U007592,2025-01-02 14:44:38,2025-01-02,Organic Search,,mobile,UK,Firefox,True,7,48,False,False,0.0
S0000354,U013696,2025-01-02 19:03:43,2025-01-02,Organic Search,,desktop,Belgium,Chrome,False,2,67,False,False,0.0
S0000355,U013437,2025-01-02 18:15:06,2025-01-02,Organic Search,,mobile,USA,Safari,False,4,158,False,False,0.0
S0000356,U013172,2025-01-02 18:12:52,2025-01-02,Organic Search,,mobile,Germany,Chrome,False,3,33,False,False,0.0
S0000357,U011245,2025-01-02 15:01:04,2025-01-02,Paid Search,competitor,mobile,France,Firefox,False,1,105,True,False,0.54
S0000358,U013260,2025-01-02 08:29:03,2025-01-02,Referral,,desktop,France,Chrome,True,1,95,True,False,0.0
S0000359,U009403,2025-01-02 18:22:13,2025-01-02,Social,tiktok_brand,mobile,France,Chrome,True,1,209,True,False,0.77
S0000360,U004586,2025-01-02 14:31:26,2025-01-02,Organic Search,,mobile,UK,Safari,True,1,80,True,False,0.0
S0000361,U007849,2025-01-02 14:33:15,2025-01-02,Organic Search,,mobile,France,Edge,True,2,105,False,False,0.0
S0000362,U013143,2025-01-02 08:50:31,2025-01-02,Organic Search,,mobile,Germany,Chrome,True,1,164,True,False,0.0
S0000363,U009268,2025-01-02 10:57:51,2025-01-02,Direct,,mobile,France,Chrome,True,5,300,False,False,0.0
S0000364,U000960,2025-01-02 14:10:06,2025-01-02,Direct,,mobile,UK,Chrome,False,5,90,False,False,0.0
S0000365,U003952,2025-01-02 09:14:36,2025-01-02,Email,post_purchase,desktop,France,Samsung Internet,True,1,184,True,False,0.0
S0000366,U005814,2025-01-02 17:47:44,2025-01-02,Display,programmatic,mobile,France,Chrome,False,1,240,True,False,0.12
S0000367,U000463,2025-01-02 21:53:51,2025-01-02,Direct,,mobile,France,Edge,False,1,57,True,False,0.0
S0000368,U008065,2025-01-02 19:01:33,2025-01-02,Organic Search,,mobile,France,Safari,True,14,51,False,False,0.0
S0000369,U005436,2025-01-02 12:54:55,2025-01-02,Organic Search,,mobile,Germany,Edge,False,3,96,False,False,0.0
S0000370,U000360,2025-01-02 12:23:04,2025-01-02,Social,fb_prospecting,mobile,France,Chrome,True,2,169,False,False,0.84
S0000371,U009602,2025-01-02 11:50:40,2025-01-02,Organic Search,,mobile,France,Edge,True,3,92,False,False,0.0
S0000372,U010637,2025-01-02 15:22:14,2025-01-02,Social,ig_lookalike,mobile,Italy,Safari,True,1,32,True,False,0.78
S0000373,U006200,2025-01-02 14:36:25,2025-01-02,Social,fb_retargeting,mobile,Germany,Edge,True,2,180,False,False,1.03
S0000374,U002984,2025-01-02 13:59:31,2025-01-02,Referral,,tablet,France,Safari,False,1,154,True,False,0.0
S0000375,U012212,2025-01-02 11:52:45,2025-01-02,Direct,,mobile,UK,Samsung Internet,True,6,245,False,False,0.0
S0000376,U011949,2025-01-02 12:16:50,2025-01-02,Direct,,mobile,France,Chrome,False,1,207,True,False,0.0
S0000377,U000021,2025-01-02 12:56:24,2025-01-02,Direct,,mobile,France,Chrome,True,1,180,True,False,0.0
S0000378,U006150,2025-01-02 23:10:28,2025-01-02,Direct,,desktop,UK,Safari,True,10,40,False,False,0.0
S0000379,U013857,2025-01-02 12:56:24,2025-01-02,Organic Search,,mobile,France,Chrome,True,2,56,False,False,0.0
S0000380,U001229,2025-01-02 18:30:45,2025-01-02,Referral,,mobile,UK,Safari,True,1,99,True,False,0.0
S0000381,U010710,2025-01-02 14:12:26,2025-01-02,Referral,,mobile,France,Chrome,True,1,13,True,False,0.0
S0000382,U011830,2025-01-02 03:25:36,2025-01-02,Paid Search,competitor,desktop,France,Chrome,False,4,24,False,False,1.51
S0000383,U002517,2025-01-02 10:30:12,2025-01-02,Organic Search,,mobile,Spain,Safari,True,7,49,False,False,0.0
S0000384,U003391,2025-01-02 18:25:30,2025-01-02,Organic Search,,mobile,Spain,Chrome,True,1,10,True,False,0.0
S0000385,U010831,2025-01-02 12:11:28,2025-01-02,Paid Search,competitor,mobile,France,Chrome,True,1,76,True,False,1.95
S0000386,U007620,2025-01-02 17:06:05,2025-01-02,Email,post_purchase,mobile,France,Safari,True,1,394,True,False,0.0
S0000387,U012394,2025-01-02 08:34:43,2025-01-02,Paid Search,competitor,desktop,Spain,Chrome,False,3,127,False,False,0.57
S0000388,U009384,2025-01-02 10:32:36,2025-01-02,Direct,,mobile,Italy,Safari,False,1,139,True,False,0.0
S0000389,U013115,2025-01-02 20:10:13,2025-01-02,Display,display_retarget,mobile,Belgium,Chrome,False,1,166,True,False,0.32
S0000390,U000700,2025-01-02 06:53:38,2025-01-02,Display,programmatic,mobile,Canada,Safari,True,1,33,True,False,0.07
S0000391,U014978,2025-01-02 20:33:29,2025-01-02,Organic Search,,mobile,USA,Firefox,False,1,8,True,False,0.0
S0000392,U000203,2025-01-02 20:09:36,2025-01-02,Paid Search,brand_search,mobile,USA,Chrome,False,1,163,True,False,2.42
S0000393,U001731,2025-01-02 14:26:16,2025-01-02,Organic Search,,mobile,USA,Chrome,False,6,71,False,False,0.0
S0000394,U007956,2025-01-02 16:43:44,2025-01-02,Direct,,mobile,USA,Safari,False,15,76,False,False,0.0
S0000395,U006485,2025-01-02 15:57:23,2025-01-02,Direct,,mobile,Germany,Edge,False,1,35,True,False,0.0
S0000396,U013393,2025-01-02 14:55:14,2025-01-02,Organic Search,,desktop,Spain,Safari,False,1,496,True,False,0.0
S0000397,U012186,2025-01-02 08:12:28,2025-01-02,Email,post_purchase,mobile,USA,Safari,True,1,200,True,False,0.0
S0000398,U012140,2025-01-02 13:04:19,2025-01-02,Direct,,mobile,France,Firefox,True,1,87,True,False,0.0
S0000399,U006610,2025-01-02 16:53:12,2025-01-02,Email,abandoned_cart,desktop,France,Chrome,True,1,198,True,False,0.0
S0000400,U000542,2025-01-02 12:32:25,2025-01-02,Referral,,desktop,France,Firefox,True,1,353,True,False,0.0
S0000401,U002030,2025-01-02 21:30:37,2025-01-02,Organic Search,,mobile,USA,Samsung Internet,False,4,50,False,False,0.0
S0000402,U005641,2025-01-02 15:24:03,2025-01-02,Referral,,desktop,UK,Chrome,True,1,397,True,False,0.0
S0000403,U009376,2025-01-02 13:41:26,2025-01-02,Organic Search,,mobile,France,Chrome,False,4,39,False,False,0.0
